#,"By agreeing to take part in this survey, you confirm that you have read, understood and agreed with the following statements. Please note that this survey will skip to the end if you disagree to take part: 
8a7rv7faop409dg6yjyc8a7re5z0hcr8,1,Female,40 to 44,No,Living with partner/ spouse/ older relative WITH children under 18,7,The same,Hardly ever or never,Some of the time,To a large extent,Definitely agree,,,Close family or friends,Community or faith group,,Olio,Sometimes true,Never true,Sometimes true,No,,No,No,No,No,,1.0,0,1,0.0,,0.0,0.0,0.0,0.0,,2,Sometimes true,Sometimes true,Sometimes true,No,No,,No,No,1.0,1.0,0.0,0.0,,,0.0,0.0,2.0,4.0,,Low food security,Living in rented accommodation arranged by the Local Authority,,Don't know,No,Never,Some months but not every month,Never,1,5.0,0,0,0,1,0,1,0,0,0,Marginal fuel-security,1,Almost every month,Some months but not every month,1 or 2 months,,,,,,,,Carer for disabled child,"£14,901- £24,300 p.a.",1153561,2022-11-22 16:20:00,2022-11-22 16:25:00,5.000000005820766,2022-11-22 00:00:00,1,E09000019,E02000554,3,Not specified,False,True,False,42.0,19600.0,0,1,2,3,0.5,2,3,2.5,127.43972968296039,80.5,210.5279219883714
9drphl5jb4e7eypouuie0q9drphl5jvf,1,Female,55 to 59,No,Living with partner/ spouse/ older relative WITH children under 18,6,The same,Hardly ever or never,Hardly ever or never,To some extent,Definitely disagree,,,,,,Olio,Sometimes true,Sometimes true,Never true,Yes,Some months but not every month,Yes,No,No,No,,1.0,1,0,1.0,1.0,1.0,0.0,0.0,0.0,,5,Sometimes true,Never true,Never true,No,No,,No,No,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,5.0,,Very low food security,Buying the house on a mortgage,,Don't know,No,Never,Never,Never,0,,0,0,0,0,0,0,0,0,0,High fuel-security,0,Some months but not every month,Some months but not every month,Never,,Working part-time,,,,,,,"£24,301- £37,900 p.a.",6082289,2022-11-27 17:06:00,2022-11-27 17:12:00,5.999999998603016,2022-11-27 00:00:00,0,E09000004,E02000092,5,Working part-time,False,False,True,57.0,31100.0,0,0,1,0,0.0,1,0,0.5,64.46313682120169,90.5,733.0334697199993
bsg6nlry487b0tgxhejbsg6rl79y2nwu,1,Female,35 to 39,No,Living on my own WITH children under 18,6,The same,Some of the time,Some of the time,To a large extent,Tend to disagree,Foodbank,,,,,Olio,Sometimes true,Sometimes true,Sometimes true,No,,No,No,No,No,,1.0,1,1,0.0,,0.0,0.0,0.0,0.0,,3,Sometimes true,Sometimes true,Never true,No,No,,No,No,1.0,0.0,0.0,0.0,,,0.0,0.0,1.0,4.0,,Low food security,Living in rented accommodation arranged by the Local Authority,,Don't know,No,Never,1 or 2 months,1 or 2 months,0,,0,0,0,0,0,0,0,0,0,High fuel-security,0,1 or 2 months,1 or 2 months,Never,,Working part-time,,,,,,Ful time mother,"Less than £14,900 p.a.",1727229,2022-11-27 13:41:00,2022-11-27 16:04:00,142.9999999946449,2022-11-27 00:00:00,1,E09000013,E02000373,2,Working part-time,False,True,False,37.0,12000.0,1,1,2,1,1.0,2,1,1.5,113.59740385755717,76.4,187.73021809302287
c5f5dskmiw4uvi3ooc5f5ds3qk4s1d1b,1,Female,30 to 34,No,Living with partner/ spouse/ older relative WITH children under 18,7,Worse,Hardly ever or never,Hardly ever or never,To some extent,Definitely disagree,,,Close family or friends,,,,Sometimes true,Never true,Often true,Yes,Some months but not every month,Yes,No,No,No,,1.0,0,1,1.0,1.0,1.0,0.0,0.0,0.0,,5,Never true,Sometimes true,Never true,No,No,,No,No,1.0,0.0,0.0,0.0,,,0.0,0.0,1.0,6.0,,Very low food security,,Living with inlaws,Don't know,No,1 or 2 months,Some months but not every month,1 or 2 months,0,,1,0,0,1,0,0,0,1,0,Low fuel-security,2,Almost every month,Never,Almost every month,,,,,Not working- looking after house/ children,,,,"£37,901- £58,900 p.a.",2564033,2022-11-22 20:15:00,2022-11-22 20:25:00,10.000000001164151,2022-11-22 00:00:00,1,E09000005,E02000107,4,Not working- looking after house/ children,False,False,False,32.0,48400.0,0,0,1,0,0.0,1,0,0.5,89.33622132404018,88.1,555.756238303191
csc70ud191waz30r7hcsc7yc48jgd93p,1,Female,30 to 34,No,Living with partner/ spouse/ older relative WITH children under 18,9,Better,Some of the time,Some of the time,To some extent,Tend to disagree,Foodbank,,,,,,Sometimes true,Never true,Sometimes true,No,,No,No,No,No,,1.0,0,1,0.0,,0.0,0.0,0.0,0.0,,2,Sometimes true,Sometimes true,Sometimes true,No,No,,No,No,1.0,1.0,0.0,0.0,,,0.0,0.0,2.0,4.0,,Low food security,Renting from private landlord,,B,No,1 or 2 months,1 or 2 months,Never,0,,0,0,0,0,0,0,0,0,0,High fuel-security,0,Never,Never,Almost every month,Working full-time,,,,,,,,"£24,301- £37,900 p.a.",5199261,2022-11-27 13:04:00,2022-11-27 13:08:00,4.000000002561137,2022-11-27 00:00:00,1,E09000010,E02000309,2,Working full-time,True,False,False,32.0,31100.0,1,1,1,1,1.0,1,1,1.0,92.56137264603299,83.39999999999999,372.89020496261656
efpexrxug95c4gefpepxrqjm8otzd00q,1,Male,55 to 59,Yes,Living on my own WITH children under 18,5,Worse,Often,Often,Not at all,Tend to disagree,,,,,None of the above,,Sometimes true,Never true,Sometimes true,Yes,Some months but not every month,No,No,No,No,,1.0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,,4,Sometimes true,Sometimes true,Never true,No,No,,No,No,1.0,0.0,0.0,0.0,,,0.0,0.0,1.0,5.0,,Very low food security,Renting from private landlord,,Don't know,No,1 or 2 months,1 or 2 months,Never,1,10.0,0,0,0,0,0,1,0,0,0,High fuel-security,0,Almost every month,Almost every month,Never,Working full-time,,,,,,,Self-employed,"£24,301- £37,900 p.a.",3099702,2022-11-22 20:22:00,2022-11-22 20:28:00,5.999999998603016,2022-11-22 00:00:00,0,E09000018,E02000533,7,Working full-time,True,False,False,57.0,31100.0,2,2,0,1,2.0,0,1,0.5,85.64933258699376,86.5,654.3968881818179
f7o86ftkhchns223s7f7o8w0tbkn4rxu,1,Male,35 to 39,No,Living with partner/ spouse/ older relative WITH children under 18,8,Worse,Hardly ever or never,Hardly ever or never,To some extent,Tend to agree,,,,,None of the above,,Sometimes true,Sometimes true,Never true,Yes,Only 1 or 2 months,Yes,No,No,No,,1.0,1,0,1.0,0.0,1.0,0.0,0.0,0.0,,4,Sometimes true,Never true,Never true,No,No,,No,No,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,4.0,,Low food security,Renting from private landlord,,C,No,Almost every month,Almost every month,1 or 2 months,1,365.0,0,0,1,1,0,1,1,0,0,Low fuel-security,3,Almost every month,Almost every month,Never,Working full-time,,,,,,,,Prefer not to say,6204568,2022-11-22 15:55:00,2022-11-22 16:01:00,5.999999998603016,2022-11-22 00:00:00,1,E09000027,E02000797,9,Working full-time,True,False,False,37.0,,0,0,1,2,0.0,1,2,1.5,59.12433069454052,85.2,302.35663446700454
fosyh07qix3fx5w9iefosyh07d75nkai,1,Female,40 to 44,Prefer not to say,Living on my own WITH children under 18,5,Worse,Often,Often,To some extent,Tend to disagree,,,,,,olio,Never true,Never true,Sometimes true,Yes,Some months but not every month,Yes,No,No,No,,0.0,0,1,1.0,1.0,1.0,0.0,0.0,0.0,,4,Sometimes true,Sometimes true,Never true,No,No,,No,No,1.0,0.0,0.0,0.0,,,0.0,0.0,1.0,5.0,,Very low food security,Renting from private landlord,,Don't know,Yes,Never,1 or 2 months,Never,0,,1,0,0,0,0,0,0,1,0,Marginal fuel-security,1,Some months but not every month,Never,1 or 2 months,Working full-time,,,,,,,,"£24,301- £37,900 p.a.",164027,2022-11-23 11:29:00,2022-11-23 11:38:00,8.999999997904524,2022-11-22 00:00:00,1,E09000012,E02000355,3,Working full-time,True,False,False,42.0,31100.0,2,2,1,1,2.0,1,1,1.0,121.66707436399217,90.5,330.4398557586202
fxlfg4gug5dmgpy5ifxlfgnlhekuo9m5,1,Female,35 to 39,No,Living with partner/ spouse/ older relative WITH children under 18,6,The same,Some of the time,Some of the time,To a large extent,Tend to agree,,,,Community or faith group,,,Sometimes true,Sometimes true,Sometimes true,No,,Yes,No,No,No,,1.0,1,1,0.0,,1.0,0.0,0.0,0.0,,4,Never true,Never true,Never true,No,No,,Yes,No,0.0,0.0,0.0,0.0,,,1.0,0.0,1.0,5.0,,Low food security,Renting from private landlord,,D,No,Some months but not every month,Some months but not every month,Never,0,,0,0,1,1,0,0,0,0,0,Low fuel-security,2,1 or 2 months,1 or 2 months,Almost every month,,Working part-time,,,,,,,"£14,901- £24,300 p.a.",5104757,2022-11-23 21:23:00,2022-11-23 21:32:00,8.999999997904524,2022-11-22 00:00:00,1,E09000024,E02000700,4,Working part-time,True,False,False,37.0,19600.0,1,1,2,2,1.0,2,2,2.0,64.73566039577726,78.9,321.31118477519334
hv9laz82cgcd70otx4hv64wpsz6h9v6o,1,Female,30 to 34,Prefer not to say,Living on my own WITH children under 18,10,The same,Some of the time,Some of the time,To some extent,Tend to agree,,,Close family or friends,,,,Often true,Never true,Never true,Yes,Some months but not every month,No,No,No,Yes,,1.0,0,0,1.0,1.0,0.0,0.0,0.0,1.0,,4,Sometimes true,Never true,Never true,No,No,,No,Yes,0.0,0.0,0.0,0.0,,,0.0,1.0,1.0,5.0,,Very low food security,Temporarily living with friends and/ or family while attempting to find permanent accommodation,,C,No,Almost every month,Some months but not every month,1 or 2 months,1,100.0,0,0,1,1,0,1,1,0,0,Low fuel-security,3,1 or 2 months,1 or 2 months,1 or 2 months,,,,,Not working- looking after house/ children,,,,"£24,301- £37,900 p.a.",4992449,2022-12-03 14:05:00,2022-12-03 14:09:00,4.000000002561137,2022-12-03 00:00:00,1,E09000009,E02000263,2,Not working- looking after house/ children,False,False,False,32.0,31100.0,1,1,1,2,1.0,1,2,1.5,81.46078799553669,91.2,504.92057840397297
i278p7dnmb3ewptqnai278p5glt8jkx4,1,Female,45 to 49,No,Living on my own WITH children under 18,7,Better,Some of the time,Some of the time,To a large extent,Tend to agree,,,Close family or friends,,,,Sometimes true,Never true,Sometimes true,Yes,Only 1 or 2 months,Yes,No,No,No,,1.0,0,1,1.0,0.0,1.0,0.0,0.0,0.0,,4,Sometimes true,Never true,Never true,No,No,,No,No,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,4.0,,Low food security,Buying the house on a mortgage,,Don't know,No,1 or 2 months,1 or 2 months,Never,0,,0,0,0,0,0,0,0,0,0,High fuel-security,0,Some months but not every month,Almost every month,1 or 2 months,Working full-time,,,,,,,,"More than £58,900 p.a.",260647,2022-11-22 18:26:00,2022-11-22 18:30:00,4.000000002561137,2022-11-22 00:00:00,1,E09000031,E02000900,4,Working full-time,False,False,True,47.0,68900.0,1,1,2,2,1.0,2,2,2.0,82.92437534381423,96.0,416.77152119999914
i8h6o445dk1rgwxpcs3xi8h6o4yyn40e,1,Female,30 to 34,No,Living with partner/ spouse/ older relative WITH children under 18,6,The same,Hardly ever or never,Some of the time,To some extent,Tend to disagree,Foodbank,,,Community or faith group,,,Sometimes true,Never true,Sometimes true,Yes,Some months but not every month,Yes,No,No,No,,1.0,0,1,1.0,1.0,1.0,0.0,0.0,0.0,,5,Sometimes true,Never true,Never true,No,No,,No,No,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,5.0,,Very low food security,Living in rented accommodation arranged by the Local Authority,,Don't know,Yes,Some months but not every month,1 or 2 months,Never,0,,0,0,1,0,0,0,0,0,0,Marginal fuel-security,1,1 or 2 months,Almost every month,Almost every month,,Working part-time,,,,,,,"Less than £14,900 p.a.",1864367,2022-11-25 12:43:00,2022-11-25 12:50:00,6.999999991385266,2022-11-22 00:00:00,1,E09000028,E02000824,3,Working part-time,False,True,False,32.0,12000.0,0,1,1,1,0.5,1,1,1.0,112.89535525791995,61.8,173.10606203980078
if0obrdje5risk7uif0obrdnjl2q9bjx,1,Male,35 to 39,No,Living with partner/ spouse/ older relative WITH children under 18,2,Much worse,Hardly ever or never,Hardly ever or never,To some extent,Definitely disagree,,,,Community or faith group,,Olio,Never true,Never true,Sometimes true,Yes,Some months but not every month,Yes,No,No,No,,0.0,0,1,1.0,1.0,1.0,0.0,0.0,0.0,,4,Sometimes true,Never true,Sometimes true,No,No,,No,No,0.0,1.0,0.0,0.0,,,0.0,0.0,1.0,5.0,,Very low food security,Buying the house on a mortgage,,Don't know,No,Almost every month,Almost every month,Never,0,,0,0,1,1,0,0,0,0,0,Low fuel-security,2,Almost every month,Almost every month,1 or 2 months,Working full-time,,,,,,,,"More than £58,900 p.a.",4988978,2022-11-23 08:27:00,2022-11-23 08:32:00,5.000000005820766,2022-11-22 00:00:00,1,E09000027,E02000786,10,Working full-time,False,False,True,37.0,68900.0,0,0,1,0,0.0,1,0,0.5,59.12433069454052,82.89999999999999,240.10912097590324
ijrxittzlblfnh65ijrybz0jh90d90ba,1,Female,30 to 34,No,Living with partner/ spouse/ older relative WITH children under 18,6,The same,Hardly ever or never,Often,To some extent,Tend to agree,,,,Community or faith group,,,Sometimes true,Never true,Never true,Yes,Some months but not every month,No,Yes,No,No,,1.0,0,0,1.0,1.0,0.0,1.0,0.0,0.0,,4,Sometimes true,Sometimes true,Never true,No,No,,No,No,1.0,0.0,0.0,0.0,,,0.0,0.0,1.0,5.0,,Very low food security,Buying the house on a mortgage,,Don't know,Yes,Some months but not every month,Some months but not every month,Never,0,,1,0,1,1,0,0,0,1,0,Low fuel-security,3,1 or 2 months,Some months but not every month,Never,Working full-time,,,,,,,,"£37,901- £58,900 p.a.",6450596,2022-11-22 15:33:00,2022-11-22 15:40:00,7.000000001862645,2022-11-22 00:00:00,1,E09000023,E02000664,3,Working full-time,False,False,True,32.0,48400.0,0,2,1,2,1.0,1,2,1.5,93.94595064593693,56.8,273.10510197021233
jcbzbq1w6zb9ltk3d4npcjcbz2pp65yz,1,Female,25 to 29,No,Living on my own WITH children under 18,5,The same,Some of the time,Some of the time,To some extent,Definitely disagree,,,,Community or faith group,,,Sometimes true,Never true,Sometimes true,No,,Yes,Yes,No,No,,1.0,0,1,0.0,,1.0,1.0,0.0,0.0,,4,Sometimes true,Never true,Never true,No,No,,No,No,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,4.0,,Low food security,Living in rented accommodation from Housing Association,,Don't know,Yes,Never,Some months but not every month,Never,1,20.0,0,0,0,1,0,1,0,0,0,Marginal fuel-security,1,Some months but not every month,Never,1 or 2 months,,Working part-time,,,,,,,"Less than £14,900 p.a.",5861420,2022-11-22 15:31:00,2022-11-22 15:37:00,5.999999998603016,2022-11-22 00:00:00,1,E09000016,E02000468,5,Working part-time,False,True,False,27.0,12000.0,1,1,1,0,1.0,1,0,0.5,73.74327004817229,97.6,618.8234725220121
jnxq822ci9vym0d542epjnxq8k5hzngz,1,Female,35 to 39,No,Living with partner/ spouse/ older relative WITH children under 18,7,The same,Some of the time,Hardly ever or never,To some extent,Tend to disagree,,,,Community or faith group,,,Sometimes true,Sometimes true,Sometimes true,No,,Yes,No,No,No,,1.0,1,1,0.0,,1.0,0.0,0.0,0.0,,4,Sometimes true,Never true,Never true,No,No,,No,No,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,4.0,,Low food security,Renting from private landlord,,Don't know,Yes,Some months but not every month,Some months but not every month,Never,0,,0,0,1,1,0,0,0,0,0,Low fuel-security,2,Some months but not every month,Some months but not every month,Never,,Working part-time,,,,,,,"Less than £14,900 p.a.",1651289,2022-11-23 20:56:00,2022-11-23 21:02:00,5.999999998603016,2022-11-22 00:00:00,1,E09000031,E02000902,3,Working part-time,True,False,False,37.0,12000.0,1,0,1,1,0.5,1,1,1.0,82.92437534381423,88.5,880.7535176470547
lvc1022nf2x0cmlv40npsslnyigq1ev7,1,Female,45 to 49,No,Living on my own WITH children under 18,5,Worse,Some of the time,Some of the time,To some extent,Tend to agree,Foodbank,,,Community or faith group,,,Sometimes true,Sometimes true,Sometimes true,No,,Yes,No,No,No,,1.0,1,1,0.0,,1.0,0.0,0.0,0.0,,4,Sometimes true,Never true,Never true,No,No,,No,No,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,4.0,,Low food security,Owning the house outright,,Don't know,Don't know,Never,Never,Never,0,,0,0,0,0,0,0,0,0,0,High fuel-security,0,Never,,1 or 2 months,,Working part-time,,,,,,,"Less than £14,900 p.a.",2670336,2022-11-22 16:01:00,2022-11-22 16:16:00,14.99999999650754,2022-11-22 00:00:00,1,E09000008,E02000231,9,Working part-time,False,False,True,47.0,12000.0,1,1,1,2,1.0,1,2,1.5,87.80214462188941,93.30000000000001,645.639164982954
mlxzxvl2w2lmxemz0l1mlxzxdv9l9zay,1,Male,40 to 44,No,Living with partner/ spouse/ older relative WITH children under 18,9,Worse,Hardly ever or never,Hardly ever or never,To some extent,Tend to disagree,,,,Community or faith group,,,Sometimes true,Sometimes true,Sometimes true,No,,Yes,No,No,No,,1.0,1,1,0.0,,1.0,0.0,0.0,0.0,,4,Sometimes true,Never true,Never true,No,No,,No,No,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,4.0,,Low food security,Renting from private landlord,,D,Yes,1 or 2 months,Some months but not every month,1 or 2 months,1,2.0,0,0,0,1,0,1,0,0,0,Marginal fuel-security,1,Almost every month,Some months but not every month,1 or 2 months,Working full-time,,,,,,,,"£37,901- £58,900 p.a.",6318490,2022-11-27 13:03:00,2022-11-27 13:18:00,15.00000000698492,2022-11-27 00:00:00,1,E09000023,E02000686,2,Working full-time,True,False,False,42.0,48400.0,0,0,1,1,0.0,1,1,1.0,93.94595064593693,79.10000000000001,280.8992149268286
mm0y070fvdtal3z77bmm0y0mmeoqaz5s,1,Female,30 to 34,No,Living with partner/ spouse/ older relative WITH children under 18,8,Better,Some of the time,Some of the time,To a large extent,Definitely agree,,Neighbours,Close family or friends,,,Olio,Sometimes true,Sometimes true,Sometimes true,Yes,Only 1 or 2 months,Yes,No,No,No,,1.0,1,1,1.0,0.0,1.0,0.0,0.0,0.0,,5,Never true,Never true,Never true,No,No,,No,No,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,5.0,,Low food security,Renting from private landlord,,Don't know,Yes,1 or 2 months,1 or 2 months,Never,0,,0,1,0,0,0,0,0,0,1,Marginal fuel-security,1,1 or 2 months,1 or 2 months,1 or 2 months,,,,,Not working- looking after house/ children,,,,"£14,901- £24,300 p.a.",6065111,2022-11-27 16:03:00,2022-11-27 16:15:00,12.000000007683411,2022-11-27 00:00:00,1,E09000011,E02000317,2,Not working- looking after house/ children,True,False,False,32.0,19600.0,1,1,2,3,1.0,2,3,2.5,96.79696038426883,65.4,359.261418986577
nc3lqct5omclp8obvnc3cjsy0v0pgvf4,1,Female,30 to 34,No,Living on my own WITH children under 18,6,The same,Some of the time,Often,To a large extent,Tend to agree,,,,,None of the above,,Often true,Sometimes true,Sometimes true,No,,No,No,No,No,,1.0,1,1,0.0,,0.0,0.0,0.0,0.0,,3,Sometimes true,Sometimes true,Never true,No,No,,No,No,1.0,0.0,0.0,0.0,,,0.0,0.0,1.0,4.0,,Low food security,Renting from private landlord,,D,Don't know,Some months but not every month,Never,Never,1,6.0,1,0,1,0,0,1,0,1,0,Low fuel-security,2,Some months but not every month,Some months but not every month,Some months but not every month,,,Unemployed,,Not working- looking after house/ children,,,,"£24,301- £37,900 p.a.",2531704,2022-11-28 01:03:00,2022-11-28 01:11:00,8.000000005122274,2022-11-27 00:00:00,1,E09000015,E02000434,6,Unemployed,True,False,False,32.0,31100.0,1,2,2,2,1.5,2,2,2.0,61.229398357595265,77.3,242.91180308018843
ntj357mzh5xsr3ilxlaevntj35xxl3zx,1,Female,25 to 29,No,Living with partner/ spouse/ older relative WITH children under 18,7,The same,Some of the time,Hardly ever or never,To a large extent,Tend to agree,,,Close family or friends,,,,Sometimes true,Sometimes true,Sometimes true,Yes,Only 1 or 2 months,Yes,No,No,No,,1.0,1,1,1.0,0.0,1.0,0.0,0.0,0.0,,5,Never true,Never true,Never true,No,No,,No,No,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,5.0,,Low food security,Living in rented accommodation arranged by the Local Authority,,Don't know,Yes,Some months but not every month,1 or 2 months,Some months but not every month,0,,0,0,1,0,1,0,0,0,0,Low fuel-security,2,Almost every month,Almost every month,Never,Working full-time,,,,,,,,"£24,301- £37,900 p.a.",1269777,2022-11-23 15:44:00,2022-11-23 15:49:00,5.000000005820766,2022-11-22 00:00:00,1,E09000012,E02006918,2,Working full-time,False,True,False,27.0,31100.0,1,0,2,2,0.5,2,2,2.0,121.66707436399217,76.8,384.3530252857137
