#,"By agreeing to take part in this survey, you confirm that you have read, understood and agreed with the following statements. Please note that this survey will skip to the end if you disagree to take part: 
cwtg7is5d8ls3qdcwtg7icu691nrpfbu,1,Male,75 to 79,Prefer not to say,Living with partner/ spouse/ older relative WITH children under 18,8,Much better,Hardly ever or never,Hardly ever or never,To some extent,Tend to agree,,,,,None of the above,,Often true,Never true,Never true,No,,No,No,No,No,,1.0,0,0,0.0,,0.0,0.0,0.0,0.0,,1,Never true,Never true,Never true,No,No,,No,No,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,,Marginal food security,Owning the house outright,,Don't know,No,Never,Never,Never,0,,0,0,0,0,0,0,0,0,0,High fuel-security,0,Never,,Never,,,,Retired,,,,,"£14,901- £24,300 p.a.",6521793,2022-11-27 17:49:00,2022-11-27 17:59:00,10.000000001164151,2022-11-27 00:00:00,1,E09000003,E02000043,9,Retired,False,False,True,77.0,19600.0,0,0,1,2,0.0,1,2,1.5,1.0,0.0,71.52628693518058,Insecure,Secure,0.0,0.0,0.0,Barnet,13,2.0,4.283949074561243,Lowest,1
e4qjr446rn88a2o1ke4qjrpb96adbg7f,1,Female,35 to 39,No,Living with partner/ spouse/ older relative WITH children under 18,6,The same,Hardly ever or never,Hardly ever or never,To some extent,Definitely disagree,,,Close family or friends,Community or faith group,,,Sometimes true,Never true,Never true,No,,No,No,No,No,,1.0,0,0,0.0,,0.0,0.0,0.0,0.0,,1,Never true,Never true,Never true,No,No,,No,No,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,,Marginal food security,Temporarily living with friends and/ or family while attempting to find permanent accommodation,,Don't know,Yes,Never,Never,Never,0,,0,0,0,0,0,0,0,0,0,High fuel-security,0,Some months but not every month,Never,Never,Working full-time,Working part-time,,,,,,,"£14,901- £24,300 p.a.",6683781,2022-12-03 22:32:00,2022-12-03 22:41:00,9.000000008381903,2022-12-03 00:00:00,1,E09000004,E02000066,5,Working full-time,False,False,False,37.0,19600.0,0,0,1,0,0.0,1,0,0.5,1.0,0.0,64.46313682120169,Insecure,Secure,0.0,0.0,0.0,Bexley,5,2.0,4.181487187588867,Lowest,1
ej8vt45uu022c9e29ej8vt45wvg34jiw,1,Male,40 to 44,No,Living with partner/ spouse/ older relative WITH children under 18,4,The same,Hardly ever or never,Some of the time,To some extent,Tend to disagree,,,,,None of the above,,Often true,Never true,Never true,No,,No,No,No,No,,1.0,0,0,0.0,,0.0,0.0,0.0,0.0,,1,Never true,Never true,Never true,No,No,,No,No,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,,Marginal food security,Owning the house outright,,C,Don't know,Never,Never,Never,0,,0,0,0,0,0,0,0,0,0,High fuel-security,0,Never,,Never,Working full-time,,,,,,,,"£24,301- £37,900 p.a.",5901218,2022-11-23 00:05:00,2022-11-23 00:09:00,4.000000002561137,2022-11-22 00:00:00,1,E09000012,E02000359,3,Working full-time,False,False,True,42.0,31100.0,0,1,1,1,0.5,1,1,1.0,1.0,0.0,121.66707436399216,Insecure,Secure,0.0,0.0,0.0,Hackney,6,3.0,4.809473973114799,Highest,4
eldcw9hj05gbwmelddh8328qctfxdyff,1,Female,35 to 39,No,Living on my own WITH children under 18,5,The same,Hardly ever or never,Hardly ever or never,To a large extent,Tend to disagree,,,,,,Olio,Never true,Never true,Sometimes true,No,,No,No,No,No,,0.0,0,1,0.0,,0.0,0.0,0.0,0.0,,1,Never true,Never true,Never true,No,No,,No,No,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,,Marginal food security,Buying the house on a mortgage,,Don't know,No,Never,1 or 2 months,Never,0,,0,0,0,0,0,0,0,0,0,High fuel-security,0,1 or 2 months,1 or 2 months,Never,Working full-time,,,,,,,,"£37,901- £58,900 p.a.",1022877,2022-11-27 15:17:00,2022-11-27 15:22:00,4.999999995343387,2022-11-27 00:00:00,0,E09000002,E02000004,5,Working full-time,False,False,True,37.0,48400.0,0,0,2,1,0.0,2,1,1.5,1.0,0.0,96.13295824831052,Insecure,Secure,0.0,0.0,0.0,Barking and Dagenham,5,4.0,4.576080743537603,High-medium,3
em6b1btfp3noixnm8em6br3e6obtq7en,1,Male,35 to 39,No,Living with partner/ spouse/ older relative WITH children under 18,8,The same,Hardly ever or never,Hardly ever or never,To some extent,Tend to agree,,Neighbours,,Community or faith group,,,Never true,Never true,Sometimes true,No,,No,No,No,No,,0.0,0,1,0.0,,0.0,0.0,0.0,0.0,,1,Never true,Never true,Never true,No,No,,No,No,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,,Marginal food security,Renting from private landlord,,Don't know,No,Never,Never,Never,0,,0,0,0,0,0,0,0,0,0,High fuel-security,0,Never,Never,1 or 2 months,Working full-time,,,,,,,,"£24,301- £37,900 p.a.",2790743,2022-11-27 13:08:00,2022-11-27 13:14:00,5.999999998603016,2022-11-27 00:00:00,1,E09000013,E02000385,5,Working full-time,True,False,False,37.0,31100.0,0,0,1,2,0.0,1,2,1.5,1.0,0.0,113.59740385755715,Insecure,Secure,0.0,0.0,0.0,Hammersmith and Fulham,5,3.0,4.741425150076017,Highest,4
ffk0u4ripd0e6nzwls3ffk0u4nutl70v,1,Female,25 to 29,No,Living on my own WITH children under 18,7,The same,Some of the time,Some of the time,To a large extent,Tend to agree,,,Close family or friends,,,,Sometimes true,Never true,Never true,No,,No,No,No,No,,1.0,0,0,0.0,,0.0,0.0,0.0,0.0,,1,Never true,Never true,Never true,No,No,,No,No,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,,Marginal food security,Living in rented accommodation from Housing Association,,Don't know,No,Never,Some months but not every month,Never,0,,0,0,0,1,0,0,0,0,0,Marginal fuel-security,1,Almost every month,Never,Never,,,,,Not working- looking after house/ children,,,,"Less than £14,900 p.a.",5965710,2022-11-22 15:32:00,2022-11-22 15:37:00,4.999999995343387,2022-11-22 00:00:00,1,E09000022,E02000638,5,Not working- looking after house/ children,False,True,False,27.0,12000.0,1,1,2,2,1.0,2,2,2.0,1.0,1.0,107.01926113040732,Insecure,Insecure,1.0,0.0,0.0,Lambeth,3,1.0,4.682309555022923,High-medium,3
g2np0pmobyr763hg2np00j1swq366al4,1,Female,35 to 39,No,Living on my own WITH children under 18,6,Worse,Some of the time,Often,To some extent,Definitely disagree,,,,,,Olio,Never true,Never true,Never true,,,,,,,,0.0,0,0,,,,,,,,0,Never true,Never true,Never true,No,No,,Yes,No,0.0,0.0,0.0,0.0,,,1.0,0.0,1.0,1.0,,Marginal food security,Living in rented accommodation arranged by the Local Authority,,D,Yes,Some months but not every month,1 or 2 months,Never,1,7.0,0,0,1,0,0,1,0,0,0,Marginal fuel-security,1,1 or 2 months,Never,1 or 2 months,,,,,Not working- looking after house/ children,,,,"Less than £14,900 p.a.",5824124,2022-11-22 15:58:00,2022-11-22 16:04:00,5.999999998603016,2022-11-22 00:00:00,1,E09000012,E02000352,3,Not working- looking after house/ children,False,True,False,37.0,12000.0,1,2,1,0,1.5,1,0,0.5,1.0,1.0,121.66707436399216,Insecure,Insecure,1.0,0.0,0.0,Hackney,5,1.0,4.809473973114799,Highest,4
g3xfrh5p5ve6o3r3kyohrzg3xfgyz8ib,1,Female,35 to 39,No,Living with partner/ spouse/ older relative WITH children under 18,8,Better,Some of the time,Some of the time,To some extent,Tend to agree,,,Close family or friends,Community or faith group,,,Never true,Never true,Never true,,,,,,,,0.0,0,0,,,,,,,,0,Sometimes true,Never true,Never true,No,No,,No,No,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,Marginal food security,Buying the house on a mortgage,,Don't know,No,Never,Never,Never,0,,0,0,0,0,0,0,0,0,0,High fuel-security,0,Never,Never,Never,Working full-time,,,,,,,,"More than £58,900 p.a.",3721129,2022-11-22 17:06:00,2022-11-22 17:09:00,2.999999999301508,2022-11-22 00:00:00,0,E09000006,E02000163,7,Working full-time,False,False,True,37.0,68900.0,1,1,1,2,1.0,1,2,1.5,1.0,0.0,69.34413947690096,Insecure,Secure,0.0,0.0,0.0,Bromley,5,5.0,4.253399474857929,Lowest,1
g9nedf7htxltrvg9neeihfhupkaag2ps,1,Female,40 to 44,No,Living with partner/ spouse/ older relative WITH children under 18,7,The same,Hardly ever or never,Hardly ever or never,To some extent,Tend to agree,,,,,None of the above,,Never true,Never true,Often true,No,,No,No,No,No,,0.0,0,1,0.0,,0.0,0.0,0.0,0.0,,1,Never true,Never true,Never true,No,No,,No,No,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,,Marginal food security,Buying the house on a mortgage,,Don't know,No,Never,Never,Never,0,,0,0,0,0,0,0,0,0,0,High fuel-security,0,Never,Never,Never,,Working part-time,,,,,,,Prefer not to say,1167090,2022-11-22 15:38:00,2022-11-22 15:42:00,4.000000002561137,2022-11-22 00:00:00,1,E09000018,E02000540,8,Working part-time,False,False,True,42.0,,0,0,1,2,0.0,1,2,1.5,1.0,0.0,85.64933258699376,Insecure,Secure,0.0,0.0,0.0,Hounslow,6,,4.461869313731418,Low-medium,2
gbln48ijfwwdkynmkdgblcwusybx5o4z,1,Female,30 to 34,No,Living on my own WITH children under 18,8,The same,Some of the time,Some of the time,To a large extent,Tend to disagree,,,Close family or friends,,,,Sometimes true,Never true,Never true,No,,No,No,No,No,,1.0,0,0,0.0,,0.0,0.0,0.0,0.0,,1,Never true,Never true,Never true,No,No,,No,No,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,,Marginal food security,Living in rented accommodation arranged by the Local Authority,,Don't know,Yes,Never,Never,Never,0,,0,0,0,0,0,0,0,0,0,High fuel-security,0,Never,Never,Never,,,,,Not working- looking after house/ children,,,,"Less than £14,900 p.a.",2369357,2022-11-22 19:58:00,2022-11-22 20:03:00,5.000000005820766,2022-11-22 00:00:00,1,E09000014,E02006794,1,Not working- looking after house/ children,False,True,False,32.0,12000.0,1,1,2,1,1.0,2,1,1.5,1.0,0.0,110.31084588034892,Insecure,Secure,0.0,0.0,0.0,Haringey,4,1.0,4.712326700796616,High-medium,3
gqomaai7ry0x7kgqnvmhn3f0box5frpr,1,Male,35 to 39,No,Living on my own WITH children under 18,9,Better,Some of the time,Some of the time,Not at all,Tend to agree,,Neighbours,Close family or friends,,,,Often true,Never true,Never true,No,,No,No,No,No,,1.0,0,0,0.0,,0.0,0.0,0.0,0.0,,1,Never true,Never true,Never true,No,No,,No,No,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,,Marginal food security,Living in rented accommodation arranged by the Local Authority,,C,Yes,1 or 2 months,1 or 2 months,1 or 2 months,0,,0,0,0,0,0,0,0,0,0,High fuel-security,0,Never,1 or 2 months,Never,,Working part-time,,,,,,,"£14,901- £24,300 p.a.",1110714,2022-11-22 16:14:00,2022-11-22 16:17:00,2.999999999301508,2022-11-22 00:00:00,1,E09000014,E02000408,2,Working part-time,False,True,False,37.0,19600.0,1,1,0,2,1.0,0,2,1.0,1.0,0.0,110.31084588034892,Insecure,Secure,0.0,0.0,0.0,Haringey,5,2.0,4.712326700796616,High-medium,3
grnt8d4h7ml4hn5w9ts9jqagrnt8dj32,1,Female,45 to 49,Prefer not to say,Living with partner/ spouse/ older relative WITH children under 18,8,The same,Hardly ever or never,Hardly ever or never,To some extent,Tend to disagree,,,Close family or friends,,,,Sometimes true,Never true,Never true,No,,No,No,No,No,,1.0,0,0,0.0,,0.0,0.0,0.0,0.0,,1,Never true,Never true,Never true,No,No,,No,No,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,,Marginal food security,Living in rented accommodation arranged by the Local Authority,,Don't know,No,Never,Never,Never,0,,0,0,0,0,0,0,0,0,0,High fuel-security,0,Never,Never,Never,,Working part-time,,,,,,,"£14,901- £24,300 p.a.",2405485,2022-11-22 15:57:00,2022-11-22 16:04:00,7.000000001862645,2022-11-22 00:00:00,1,E09000020,E02000581,2,Working part-time,False,True,False,47.0,19600.0,0,0,1,1,0.0,1,1,1.0,1.0,0.0,144.35898136510193,Insecure,Secure,0.0,0.0,0.0,Kensington and Chelsea,7,2.0,4.979206416393453,Highest,4
ikcfma00h2ib5ctoikc2z3wmu4zhlb4n,1,Female,30 to 34,No,Living on my own WITH children under 18,7,Better,Hardly ever or never,Hardly ever or never,To a large extent,Tend to disagree,,,Close family or friends,,,,Never true,Never true,Sometimes true,No,,No,No,No,No,,0.0,0,1,0.0,,0.0,0.0,0.0,0.0,,1,Never true,Never true,Never true,No,No,,No,No,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,,Marginal food security,Living in rented accommodation arranged by the Local Authority,,Don't know,Yes,Never,Never,Never,0,,0,0,0,0,0,0,0,0,0,High fuel-security,0,Some months but not every month,Never,Some months but not every month,Working full-time,,,,,,,,"Less than £14,900 p.a.",1629467,2022-12-03 12:53:00,2022-12-03 12:59:00,5.999999998603016,2022-12-03 00:00:00,1,E09000005,E02000119,1,Working full-time,False,True,False,32.0,12000.0,0,0,2,1,0.0,2,1,1.5,1.0,0.0,89.33622132404018,Insecure,Secure,0.0,0.0,0.0,Brent,4,1.0,4.503538502077379,Low-medium,2
j3dkf1w6weuaksnjj3dkktvyv37uopc1,1,Female,40 to 44,No,Living with partner/ spouse/ older relative WITH children under 18,5,The same,Some of the time,Some of the time,To a large extent,Tend to disagree,,,,,,Olio,Never true,Never true,Sometimes true,No,,No,No,No,No,,0.0,0,1,0.0,,0.0,0.0,0.0,0.0,,1,Never true,Never true,Never true,No,No,,No,No,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,,Marginal food security,Living in rented accommodation from Housing Association,,Don't know,No,Never,Never,Never,0,,0,0,0,0,0,0,0,0,0,High fuel-security,0,Some months but not every month,Some months but not every month,Some months but not every month,,Working part-time,,,,,,,Prefer not to say,4877395,2022-11-22 18:04:00,2022-11-22 18:08:00,4.000000002561137,2022-11-22 00:00:00,1,E09000029,E02000843,3,Working part-time,False,True,False,42.0,,1,1,2,1,1.0,2,1,1.5,1.0,0.0,64.10579524758313,Insecure,Secure,0.0,0.0,0.0,Sutton,6,,4.176013565952618,Lowest,1
jum4rquyojocm3a1mhygnjljum4rwsa7,1,Female,35 to 39,No,Living with partner/ spouse/ older relative WITH children under 18,8,The same,Some of the time,Some of the time,To a large extent,Tend to disagree,,,,,None of the above,,Never true,Never true,Sometimes true,No,,No,No,No,No,,0.0,0,1,0.0,,0.0,0.0,0.0,0.0,,1,Never true,Never true,Never true,No,No,,No,No,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,,Marginal food security,Owning the house outright,,E,No,Never,Some months but not every month,Never,0,,1,0,0,1,0,0,0,1,0,Low fuel-security,2,1 or 2 months,,Never,,Working part-time,,,,,,,"£37,901- £58,900 p.a.",2632546,2022-11-22 19:47:00,2022-11-22 19:51:00,3.999999992083758,2022-11-22 00:00:00,1,E09000027,E02000796,6,Working part-time,False,False,True,37.0,48400.0,1,1,2,1,1.0,2,1,1.5,1.0,1.0,59.12433069454052,Insecure,Insecure,1.0,0.0,0.0,Richmond upon Thames,5,4.0,4.096414596464431,Lowest,1
ko9auxrce01ktbuko9auor3jshs6fo80,1,Female,30 to 34,No,Living with partner/ spouse/ older relative WITH children under 18,4,Worse,Some of the time,Hardly ever or never,To some extent,Tend to disagree,,,,,None of the above,,Never true,Never true,Never true,,,,,,,,0.0,0,0,,,,,,,,0,Sometimes true,Never true,Never true,No,No,,No,No,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,Marginal food security,Buying the house on a mortgage,,Don't know,Don't know,Some months but not every month,1 or 2 months,1 or 2 months,0,,0,0,1,0,0,0,0,0,0,Marginal fuel-security,1,Some months but not every month,Some months but not every month,Never,,,,,,,Student,,"£14,901- £24,300 p.a.",2153282,2022-12-03 12:17:00,2022-12-03 15:27:00,190.00000000116412,2022-12-03 00:00:00,1,E09000005,E02000119,2,Student,False,False,True,32.0,19600.0,1,0,1,1,0.5,1,1,1.0,1.0,1.0,89.33622132404018,Insecure,Insecure,1.0,0.0,0.0,Brent,4,2.0,4.503538502077379,Low-medium,2
lms6iwarw4ed6dhhix56lms6iwa6a837,1,Male,35 to 39,No,Living with partner/ spouse/ older relative WITH children under 18,5,Better,Often,Often,Not at all,Tend to disagree,,,Close family or friends,,,,Never true,Never true,Sometimes true,No,,No,No,No,No,,0.0,0,1,0.0,,0.0,0.0,0.0,0.0,,1,Never true,Never true,Never true,No,No,,No,No,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,,Marginal food security,Buying the house on a mortgage,,B,No,Never,Some months but not every month,Never,1,30.0,0,0,0,1,0,1,0,0,0,Marginal fuel-security,1,Never,Never,Never,Working full-time,,,,,,,,"More than £58,900 p.a.",6252492,2022-11-22 21:13:00,2022-11-22 21:18:00,4.999999995343387,2022-11-22 00:00:00,1,E09000030,E02006854,5,Working full-time,False,False,True,37.0,68900.0,2,2,0,1,2.0,0,1,0.5,1.0,1.0,106.55418799829552,Insecure,Insecure,1.0,0.0,0.0,Tower Hamlets,5,5.0,4.677994794967642,High-medium,3
ly48i9atu240lupw17ly4ygyg7grnery,1,Female,50 to 54,Yes,Living on my own WITH children under 18,3,The same,Often,Often,To some extent,Definitely disagree,Foodbank,,,,,,Never true,Sometimes true,Never true,No,,No,No,No,No,,0.0,1,0,0.0,,0.0,0.0,0.0,0.0,,1,Never true,Never true,Never true,No,No,,No,No,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,,Marginal food security,Living in rented accommodation from Housing Association,,Don't know,No,Never,Some months but not every month,Some months but not every month,0,,0,0,0,1,1,0,0,0,0,Low fuel-security,2,Some months but not every month,Some months but not every month,Some months but not every month,,Working part-time,,,,,,,"£14,901- £24,300 p.a.",2736377,2022-11-27 13:50:00,2022-11-27 13:55:00,4.999999995343387,2022-11-27 00:00:00,1,E09000007,E02000172,3,Working part-time,False,True,False,52.0,19600.0,2,2,1,0,2.0,1,0,0.5,1.0,1.0,161.7785752076001,Insecure,Insecure,1.0,0.0,0.0,Camden,8,2.0,5.0923908429892295,Highest,4
lz3168w271jg98c05mkolz3168k06k3o,1,Male,35 to 39,No,Living with partner/ spouse/ older relative WITH children under 18,8,The same,Some of the time,Some of the time,To some extent,Tend to disagree,,,,,,Olio,Sometimes true,Never true,Never true,No,,No,No,No,No,,1.0,0,0,0.0,,0.0,0.0,0.0,0.0,,1,Never true,Never true,Never true,No,No,,No,No,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,,Marginal food security,Renting from private landlord,,D,Yes,Almost every month,Some months but not every month,Never,0,,0,0,1,1,0,0,0,0,0,Low fuel-security,2,Some months but not every month,Never,Never,,,,,,,Student,,"£14,901- £24,300 p.a.",6631513,2022-11-22 18:33:00,2022-11-22 18:54:00,20.99999999511056,2022-11-22 00:00:00,1,E09000011,E02006931,6,Student,True,False,False,37.0,19600.0,1,1,1,1,1.0,1,1,1.0,1.0,1.0,96.79696038426884,Insecure,Insecure,1.0,0.0,0.0,Greenwich,5,2.0,4.582893496642329,High-medium,3
m14t6b72v2wciacj1tm14t3l99qvqa2d,1,Female,35 to 39,No,Living with partner/ spouse/ older relative WITH children under 18,10,Much better,Hardly ever or never,Hardly ever or never,To a large extent,Definitely disagree,,,Close family or friends,Community or faith group,,,Sometimes true,Never true,Never true,No,,No,No,No,No,,1.0,0,0,0.0,,0.0,0.0,0.0,0.0,,1,Never true,Never true,Never true,No,No,,No,No,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,,Marginal food security,Renting from private landlord,,Don't know,Don't know,1 or 2 months,Never,Never,0,,1,1,0,0,0,0,0,1,1,Low fuel-security,2,Almost every month,Some months but not every month,Never,,,,,Not working- looking after house/ children,,,,Prefer not to say,6650489,2022-12-03 12:13:00,2022-12-03 12:21:00,7.999999994644895,2022-12-03 00:00:00,1,E09000015,E02000443,5,Not working- looking after house/ children,True,False,False,37.0,,0,0,2,0,0.0,2,0,1.0,1.0,1.0,61.22939835759527,Insecure,Insecure,1.0,0.0,0.0,Harrow,5,,4.130827530489963,Lowest,1
mzdnr74atgo6rnqmzdnr7qd1jsyvtevg,1,Female,35 to 39,No,Living with partner/ spouse/ older relative WITH children under 18,8,The same,Often,Hardly ever or never,To a large extent,Definitely disagree,,,,Community or faith group,,,Sometimes true,Never true,Never true,No,,No,No,No,No,,1.0,0,0,0.0,,0.0,0.0,0.0,0.0,,1,Never true,Never true,Never true,No,No,,No,No,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,,Marginal food security,Buying the house on a mortgage,,Don't know,No,Never,Some months but not every month,Never,0,,0,0,0,1,0,0,0,0,0,Marginal fuel-security,1,Almost every month,Almost every month,Never,,,Unemployed,,,,,,Prefer not to say,2446868,2022-11-22 17:36:00,2022-11-22 17:51:00,15.00000000698492,2022-11-22 00:00:00,1,E09000013,E02000374,5,Unemployed,False,False,True,37.0,,2,0,2,0,1.0,2,0,1.0,1.0,1.0,113.59740385755715,Insecure,Insecure,1.0,0.0,0.0,Hammersmith and Fulham,5,,4.741425150076017,Highest,4
nj8hbj6d8yo8ec4o23nj8hbj874ffpyv,1,Male,40 to 44,No,Living with partner/ spouse/ older relative WITH children under 18,6,Better,Some of the time,Hardly ever or never,To some extent,Tend to disagree,,,Close family or friends,,,,Sometimes true,Never true,Never true,No,,No,No,No,No,,1.0,0,0,0.0,,0.0,0.0,0.0,0.0,,1,Never true,Never true,Never true,No,No,,No,No,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,,Marginal food security,Renting from private landlord,,Don't know,Yes,1 or 2 months,Never,Never,0,,0,0,0,0,0,0,0,0,0,High fuel-security,0,Never,Never,Never,Working full-time,,,,,,,,"£37,901- £58,900 p.a.",5665169,2022-11-22 16:21:00,2022-11-22 16:34:00,13.00000000046566,2022-11-22 00:00:00,1,E09000014,E02000406,3,Working full-time,True,False,False,42.0,48400.0,1,0,1,1,0.5,1,1,1.0,1.0,0.0,110.31084588034892,Insecure,Secure,0.0,0.0,0.0,Haringey,6,4.0,4.712326700796616,High-medium,3
o2lpiggjqjqjznifo2lp0861p0761m4q,1,Female,40 to 44,No,Living with partner/ spouse/ older relative WITH children under 18,5,Better,Some of the time,Some of the time,Not at all,Tend to agree,,Neighbours,,,,,Never true,Never true,Never true,,,,,,,,0.0,0,0,,,,,,,,0,Sometimes true,Never true,Never true,No,No,,No,No,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,Marginal food security,Owning the house outright,,D,No,Never,1 or 2 months,Never,0,,0,0,0,0,0,0,0,0,0,High fuel-security,0,Never,,1 or 2 months,Working full-time,,,,,,,,"£37,901- £58,900 p.a.",3312687,2022-11-22 18:50:00,2022-11-22 18:52:00,2.000000006519258,2022-11-22 00:00:00,1,E09000008,E02000216,4,Working full-time,False,False,True,42.0,48400.0,1,1,0,2,1.0,0,2,1.0,1.0,0.0,87.80214462188941,Insecure,Secure,0.0,0.0,0.0,Croydon,6,4.0,4.486410800853894,Low-medium,2
