user_id,security_type,gender,age_group,age_order,health_condition,household_type,employment_status_group,income_band,income_order,housing_tenure_group,epc_rating,prepayment_meter,private_renter,social_renter,owner_occupier,life_satisfaction,social_isolation_score,social_support_score,lad_code,borough_name,imd_decile,crime_rate_per_1000,log_crime_rate,crime_quartile,crime_quartile_order,security_label,security_score,security_status,insecure_flag,severe_flag
1649861,Fuel,Female,35 to 39,5,No,"Living with other adults that are non-family members, such as friends/ flatmates",Working full-time,"More than £58,900 p.a.",5.0,Buying the house on a mortgage,Don't know,No,False,False,True,8,0.5,1.0,E09000031,Waltham Forest,5,82.92437534381423,4.429916099809674,Low-medium,2,High fuel-security,0,Secure,0.0,0.0
1385787,Fuel,Female,55 to 59,9,No,Living with partner/ spouse (NO children or children have left home),Working full-time,"More than £58,900 p.a.",5.0,Owning the house outright,E,No,False,False,True,8,0.0,1.5,E09000017,Hillingdon,9,77.02625332106763,4.357045351098229,Low-medium,2,High fuel-security,0,Secure,0.0,0.0
363795,Fuel,Female,50 to 54,8,Yes,Living with partner/ spouse (NO children or children have left home),Working full-time,"More than £58,900 p.a.",5.0,Owning the house outright,F,No,False,False,True,8,1.0,1.5,E09000008,Croydon,6,87.80214462188941,4.486410800853894,Low-medium,2,Marginal fuel-security,1,Insecure,1.0,0.0
2537317,Fuel,Prefer not to say,25 to 29,3,No,Living with partner/ spouse (NO children or children have left home),Working full-time,"£24,301- £37,900 p.a.",3.0,Renting from private landlord,Don't know,No,True,False,False,7,1.0,1.5,E09000011,Greenwich,6,96.79696038426884,4.582893496642329,High-medium,3,High fuel-security,0,Secure,0.0,0.0
1315835,Fuel,Female,30 to 34,4,No,"Living with other adult family members (i.e. aged 18 or older, such as adult children, parents and/ or elderly relatives)",Working full-time,"£24,301- £37,900 p.a.",3.0,,Don't know,No,False,False,False,7,1.5,1.0,E09000006,Bromley,2,69.34413947690096,4.253399474857929,Lowest,1,High fuel-security,0,Secure,0.0,0.0
802652,Fuel,Female,40 to 44,6,No,Living on my own (NO children or children have left home),Working full-time,"£24,301- £37,900 p.a.",3.0,,Don't know,No,False,False,False,7,2.0,0.5,E09000023,Lewisham,2,93.94595064593692,4.553307789123356,High-medium,3,High fuel-security,0,Secure,0.0,0.0
2899514,Fuel,Female,60 to 64,10,No,"Living with other adult family members (i.e. aged 18 or older, such as adult children, parents and/ or elderly relatives)",Working part-time,Prefer not to say,,Buying the house on a mortgage,Don't know,No,False,False,True,8,0.0,1.5,E09000017,Hillingdon,9,77.02625332106763,4.357045351098229,Low-medium,2,Low fuel-security,3,Insecure,1.0,0.0
677410,Fuel,Female,25 to 29,3,Yes,"Living with other adults that are non-family members, such as friends/ flatmates",Working full-time,"£37,901- £58,900 p.a.",4.0,Buying the house on a mortgage,Don't know,Yes,False,False,True,8,0.0,1.0,E09000022,Lambeth,2,107.01926113040732,4.682309555022923,High-medium,3,High fuel-security,0,Secure,0.0,0.0
975881,Fuel,Female,35 to 39,5,No,"Living with other adult family members (i.e. aged 18 or older, such as adult children, parents and/ or elderly relatives)",Working part-time,Prefer not to say,,Renting from private landlord,Don't know,Don't know,True,False,False,7,2.0,0.5,E09000012,Hackney,1,121.66707436399216,4.809473973114799,Highest,4,Marginal fuel-security,1,Insecure,1.0,0.0
2580048,Fuel,Female,20 to 24,2,No,Living with partner/ spouse (NO children or children have left home),Working full-time,Prefer not to say,,Owning the house outright,Don't know,No,False,False,True,8,1.0,1.0,E09000030,Tower Hamlets,5,106.55418799829552,4.677994794967642,High-medium,3,High fuel-security,0,Secure,0.0,0.0
1516301,Fuel,Female,35 to 39,5,No,Living on my own (NO children or children have left home),Working full-time,"More than £58,900 p.a.",5.0,Renting from private landlord,Don't know,No,True,False,False,9,1.0,1.5,E09000011,Greenwich,5,96.79696038426884,4.582893496642329,High-medium,3,High fuel-security,0,Secure,0.0,0.0
5145215,Fuel,Male,16 to 19,1,Yes,"Living with other adult family members (i.e. aged 18 or older, such as adult children, parents and/ or elderly relatives)",Working part-time,"Less than £14,900 p.a.",1.0,Living in rented accommodation arranged by the Local Authority,Don't know,Yes,False,True,False,3,1.0,0.5,E09000012,Hackney,2,121.66707436399216,4.809473973114799,Highest,4,Low fuel-security,3,Insecure,1.0,0.0
1701908,Fuel,Female,25 to 29,3,No,"Living with other adult family members (i.e. aged 18 or older, such as adult children, parents and/ or elderly relatives)",Working full-time,"£24,301- £37,900 p.a.",3.0,Living in rented accommodation arranged by the Local Authority,E,No,False,True,False,8,1.0,1.0,E09000028,Southwark,3,112.89535525791996,4.735280090498906,Highest,4,Low fuel-security,3,Insecure,1.0,0.0
1965355,Fuel,Female,30 to 34,4,No,Living on my own (NO children or children have left home),Working full-time,"£37,901- £58,900 p.a.",4.0,Renting from private landlord,Don't know,Don't know,True,False,False,7,1.0,1.5,E09000030,Tower Hamlets,8,106.55418799829552,4.677994794967642,High-medium,3,Low fuel-security,3,Insecure,1.0,0.0
960593,Fuel,Female,45 to 49,7,Yes,"Living with other adult family members (i.e. aged 18 or older, such as adult children, parents and/ or elderly relatives)",Not working- long term sick or disabled,"Less than £14,900 p.a.",1.0,Living in rented accommodation arranged by the Local Authority,Don't know,Yes,False,True,False,8,1.5,0.5,E09000029,Sutton,7,64.10579524758313,4.176013565952618,Lowest,1,Low fuel-security,4,Insecure,1.0,0.0
6038179,Fuel,Female,20 to 24,2,No,"Living with other adult family members (i.e. aged 18 or older, such as adult children, parents and/ or elderly relatives)",Unemployed,Prefer not to say,,Living in rented accommodation arranged by the Local Authority,Don't know,No,False,True,False,1,1.5,1.0,E09000007,Camden,3,161.7785752076001,5.0923908429892295,Highest,4,High fuel-security,0,Secure,0.0,0.0
6141313,Fuel,Male,30 to 34,4,No,"Living with other adult family members (i.e. aged 18 or older, such as adult children, parents and/ or elderly relatives)",Working full-time,"£24,301- £37,900 p.a.",3.0,Owning the house outright,Don't know,No,False,False,True,6,1.0,0.5,E09000016,Havering,6,73.74327004817229,4.3140591754172295,Lowest,1,High fuel-security,0,Secure,0.0,0.0
5989029,Fuel,Female,30 to 34,4,No,Living with partner/ spouse (NO children or children have left home),Working full-time,"More than £58,900 p.a.",5.0,Buying the house on a mortgage,E,No,False,False,True,7,0.0,1.5,E09000024,Merton,7,64.73566039577726,4.185641554432283,Lowest,1,Marginal fuel-security,1,Insecure,1.0,0.0
6344092,Fuel,Female,40 to 44,6,No,Living on my own (NO children or children have left home),Working full-time,"£24,301- £37,900 p.a.",3.0,Owning the house outright,C,No,False,False,True,9,0.0,1.0,E09000029,Sutton,6,64.10579524758313,4.176013565952618,Lowest,1,Marginal fuel-security,1,Insecure,1.0,0.0
6626456,Fuel,Female,25 to 29,3,No,Living with partner/ spouse (NO children or children have left home),Working full-time,"More than £58,900 p.a.",5.0,Renting from private landlord,Don't know,Don't know,True,False,False,9,0.0,2.5,E09000032,Wandsworth,7,75.0126002708299,4.33089911958142,Low-medium,2,High fuel-security,0,Secure,0.0,0.0
6493354,Fuel,Female,25 to 29,3,No,Living on my own (NO children or children have left home),Working full-time,"£24,301- £37,900 p.a.",3.0,Renting from private landlord,G,No,True,False,False,7,1.5,1.5,E09000014,Haringey,1,110.31084588034892,4.712326700796616,High-medium,3,High fuel-security,0,Secure,0.0,0.0
2385449,Fuel,Male,30 to 34,4,No,Living with partner/ spouse (NO children or children have left home),Working full-time,"£37,901- £58,900 p.a.",4.0,Renting from private landlord,Don't know,No,True,False,False,9,0.0,1.5,E09000010,Enfield,1,92.561372646033,4.538617612899859,High-medium,3,Marginal fuel-security,1,Insecure,1.0,0.0
5664246,Fuel,Male,30 to 34,4,No,Living with partner/ spouse (NO children or children have left home),Working full-time,"More than £58,900 p.a.",5.0,Buying the house on a mortgage,Don't know,No,False,False,True,8,0.0,2.0,E09000029,Sutton,4,64.10579524758313,4.176013565952618,Lowest,1,High fuel-security,0,Secure,0.0,0.0
5603277,Fuel,Female,55 to 59,9,No,Living with partner/ spouse (NO children or children have left home),Working full-time,"£37,901- £58,900 p.a.",4.0,Owning the house outright,Don't know,No,False,False,True,10,0.0,1.5,E09000015,Harrow,7,61.22939835759527,4.130827530489963,Lowest,1,High fuel-security,0,Secure,0.0,0.0
6566846,Fuel,Female,45 to 49,7,No,"Living with other adults that are non-family members, such as friends/ flatmates",Working full-time,"More than £58,900 p.a.",5.0,Renting from private landlord,D,Yes,True,False,False,8,0.0,2.0,E09000032,Wandsworth,6,75.0126002708299,4.33089911958142,Low-medium,2,High fuel-security,0,Secure,0.0,0.0
916130,Fuel,Male,35 to 39,5,No,Living with partner/ spouse (NO children or children have left home),Working full-time,"More than £58,900 p.a.",5.0,Buying the house on a mortgage,E,No,False,False,True,8,0.0,2.5,E09000012,Hackney,3,121.66707436399216,4.809473973114799,Highest,4,High fuel-security,0,Secure,0.0,0.0
59265,Fuel,Female,30 to 34,4,No,Living on my own (NO children or children have left home),Working part-time,Prefer not to say,,Buying the house on a mortgage,A,No,False,False,True,8,1.5,1.5,E09000032,Wandsworth,7,75.0126002708299,4.33089911958142,Low-medium,2,High fuel-security,0,Secure,0.0,0.0
2749790,Fuel,Female,65 to 69,11,Yes,Living on my own (NO children or children have left home),Unemployed,"Less than £14,900 p.a.",1.0,Living in rented accommodation arranged by the Local Authority,A,No,False,True,False,3,0.5,1.0,E09000007,Camden,2,161.7785752076001,5.0923908429892295,Highest,4,Low fuel-security,2,Insecure,1.0,0.0
6210540,Fuel,Female,30 to 34,4,No,Living with partner/ spouse (NO children or children have left home),Working full-time,Prefer not to say,,Renting from private landlord,Don't know,Yes,True,False,False,7,1.0,0.5,E09000012,Hackney,2,121.66707436399216,4.809473973114799,Highest,4,High fuel-security,0,Secure,0.0,0.0
3279505,Fuel,Female,35 to 39,5,Yes,Living on my own (NO children or children have left home),Unemployed,"Less than £14,900 p.a.",1.0,Owning the house outright,Don't know,No,False,False,True,6,1.5,1.0,E09000014,Haringey,6,110.31084588034892,4.712326700796616,High-medium,3,Low fuel-security,2,Insecure,1.0,0.0
6410189,Fuel,Male,25 to 29,3,No,"Living with other adults that are non-family members, such as friends/ flatmates",Working full-time,"£24,301- £37,900 p.a.",3.0,Renting from private landlord,E,Yes,True,False,False,8,1.0,2.0,E09000030,Tower Hamlets,4,106.55418799829552,4.677994794967642,High-medium,3,Marginal fuel-security,1,Insecure,1.0,0.0
237745,Fuel,Female,25 to 29,3,No,"Living with other adults that are non-family members, such as friends/ flatmates",Working full-time,"£37,901- £58,900 p.a.",4.0,Renting from private landlord,Don't know,No,True,False,False,7,1.0,1.0,E09000012,Hackney,3,121.66707436399216,4.809473973114799,Highest,4,High fuel-security,0,Secure,0.0,0.0
2304616,Fuel,Female,30 to 34,4,No,"Living with other adults that are non-family members, such as friends/ flatmates",Student,"Less than £14,900 p.a.",1.0,Renting from private landlord,Don't know,No,True,False,False,7,1.5,1.5,E09000015,Harrow,5,61.22939835759527,4.130827530489963,Lowest,1,High fuel-security,0,Secure,0.0,0.0
3828775,Fuel,Female,45 to 49,7,Yes,Living on my own (NO children or children have left home),Working part-time,"Less than £14,900 p.a.",1.0,Living in rented accommodation from Housing Association,Don't know,No,False,True,False,3,2.0,1.0,E09000031,Waltham Forest,3,82.92437534381423,4.429916099809674,Low-medium,2,Very low fuel-security,5,Insecure,1.0,1.0
5070037,Fuel,Female,30 to 34,4,No,Living on my own (NO children or children have left home),Working full-time,"£37,901- £58,900 p.a.",4.0,Renting from private landlord,E,No,True,False,False,4,2.0,0.5,E09000013,Hammersmith and Fulham,6,113.59740385755715,4.741425150076017,Highest,4,High fuel-security,0,Secure,0.0,0.0
878133,Fuel,Female,30 to 34,4,No,Living with partner/ spouse (NO children or children have left home),Working full-time,"More than £58,900 p.a.",5.0,Temporarily living with friends and/ or family while attempting to find permanent accommodation,F,No,False,False,False,7,0.0,0.5,E09000032,Wandsworth,6,75.0126002708299,4.33089911958142,Low-medium,2,High fuel-security,0,Secure,0.0,0.0
5213128,Fuel,Female,45 to 49,7,No,"Living with other adults that are non-family members, such as friends/ flatmates",Working full-time,"£24,301- £37,900 p.a.",3.0,Renting from private landlord,Don't know,Don't know,True,False,False,7,1.0,2.5,E09000022,Lambeth,4,107.01926113040732,4.682309555022923,High-medium,3,High fuel-security,0,Secure,0.0,0.0
2779844,Fuel,Female,30 to 34,4,No,Living with partner/ spouse (NO children or children have left home),Working full-time,"More than £58,900 p.a.",5.0,Renting from private landlord,D,Yes,True,False,False,7,2.0,2.5,E09000008,Croydon,3,87.80214462188941,4.486410800853894,Low-medium,2,High fuel-security,0,Secure,0.0,0.0
1172002,Fuel,Female,35 to 39,5,No,Living on my own (NO children or children have left home),Working full-time,"More than £58,900 p.a.",5.0,Buying the house on a mortgage,Don't know,No,False,False,True,7,0.5,2.0,E09000012,Hackney,2,121.66707436399216,4.809473973114799,Highest,4,High fuel-security,0,Secure,0.0,0.0
1334141,Fuel,Male,35 to 39,5,No,Living with partner/ spouse (NO children or children have left home),Working full-time,"More than £58,900 p.a.",5.0,Owning the house outright,Don't know,No,False,False,True,5,0.0,0.5,E09000028,Southwark,4,112.89535525791996,4.735280090498906,Highest,4,High fuel-security,0,Secure,0.0,0.0
2035710,Fuel,Male,30 to 34,4,No,"Living with other adults that are non-family members, such as friends/ flatmates",Working part-time,"£14,901- £24,300 p.a.",2.0,Renting from private landlord,E,Yes,True,False,False,7,0.5,2.0,E09000014,Haringey,4,110.31084588034892,4.712326700796616,High-medium,3,Low fuel-security,2,Insecure,1.0,0.0
833765,Fuel,Female,40 to 44,6,Prefer not to say,Living on my own (NO children or children have left home),Working part-time,"Less than £14,900 p.a.",1.0,,Don't know,No,False,False,False,8,0.5,2.0,E09000005,Brent,5,89.33622132404018,4.503538502077379,Low-medium,2,Low fuel-security,2,Insecure,1.0,0.0
6258778,Fuel,Male,30 to 34,4,No,"Living with other adults that are non-family members, such as friends/ flatmates",Working full-time,"£14,901- £24,300 p.a.",2.0,Renting from private landlord,Don't know,No,True,False,False,7,1.0,2.0,E09000008,Croydon,3,87.80214462188941,4.486410800853894,Low-medium,2,Low fuel-security,2,Insecure,1.0,0.0
2055150,Fuel,Female,20 to 24,2,No,Living on my own (NO children or children have left home),Working part-time,Prefer not to say,,Living in student accommodation/ student halls,Don't know,Yes,False,False,False,4,2.0,2.0,E09000017,Hillingdon,8,77.02625332106763,4.357045351098229,Low-medium,2,Low fuel-security,2,Insecure,1.0,0.0
5557741,Fuel,Female,65 to 69,11,No,"Living with other adult family members (i.e. aged 18 or older, such as adult children, parents and/ or elderly relatives)",Retired,Prefer not to say,,Owning the house outright,Don't know,No,False,False,True,7,1.0,1.0,E09000021,Kingston upon Thames,7,73.1006257318934,4.305423976691399,Lowest,1,Marginal fuel-security,1,Insecure,1.0,0.0
6079898,Fuel,Female,25 to 29,3,No,"Living with other adults that are non-family members, such as friends/ flatmates",Working full-time,"£24,301- £37,900 p.a.",3.0,Renting from private landlord,Don't know,Yes,True,False,False,6,1.5,0.5,E09000030,Tower Hamlets,2,106.55418799829552,4.677994794967642,High-medium,3,Low fuel-security,2,Insecure,1.0,0.0
6577735,Fuel,Female,25 to 29,3,No,Living with partner/ spouse (NO children or children have left home),Student,"£37,901- £58,900 p.a.",4.0,Renting from private landlord,Don't know,No,True,False,False,8,0.0,1.0,E09000033,Westminster,5,372.93320499747455,5.924077185200883,Highest,4,High fuel-security,0,Secure,0.0,0.0
6550595,Fuel,Female,25 to 29,3,No,Living with partner/ spouse (NO children or children have left home),Working full-time,"£14,901- £24,300 p.a.",2.0,Renting from private landlord,Don't know,Don't know,True,False,False,10,0.5,2.5,E09000009,Ealing,4,81.46078799553669,4.412322883327404,Low-medium,2,Low fuel-security,2,Insecure,1.0,0.0
